school_number_id,university,university_full,state,SD,region,division,uni_size,size_class,uni_type,department_umbrella,position,gender,number,collector,verified
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,tt,male,21,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,instructor,female,0,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,instructor,male,1,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,tt,female,2,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,tt,male,12,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,instructor,female,1,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,instructor,male,2,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,tt,female,1,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,engineering,tt,male,15,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,math,instructor,female,4,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,math,instructor,male,3,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,math,tt,female,7,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,math,tt,male,18,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,physics,instructor,female,2,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,physics,instructor,male,1,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,physics,tt,female,9,NS,y
41,UNM,University of New Mexico,New Mexico,n,west,mountain,27000,large,R1,physics,tt,male,28,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,biology,tt,female,8,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,biology,tt,male,12,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,biology,instructor,female,7,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,biology,instructor,male,2,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,chemistry,tt,female,4,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,chemistry,tt,male,8,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,chemistry,instructor,female,0,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,chemistry,instructor,male,1,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,comp_sci,tt,female,4,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,comp_sci,tt,male,10,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,comp_sci,instructor,female,2,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,comp_sci,instructor,male,3,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,engineering,tt,female,6,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,engineering,tt,male,19,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,engineering,instructor,female,1,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,engineering,instructor,male,2,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,math,tt,female,9,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,math,tt,male,15,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,math,instructor,female,5,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,math,instructor,male,2,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,physics ,tt,female,2,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,physics ,tt,male,9,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,physics ,instructor,female,1,NS,y
85,UNF,University of North Florida,Florida,n,south,s_atlantic,15900,large,R2,physics ,instructor,male,7,NS,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,biology,instructor,female,5,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,biology,instructor,male,2,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,biology,tt,female,9,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,biology,tt,male,6,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,chemistry,instructor,female,3,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,chemistry,instructor,male,1,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,chemistry,tt,female,3,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,chemistry,tt,male,7,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,engineering,instructor,female,1,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,engineering,instructor,male,4,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,engineering,tt,female,7,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,engineering,tt,male,17,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,math,instructor,female,3,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,math,instructor,male,2,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,math,tt,female,2,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,math,tt,male,8,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,physics,instructor,female,1,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,physics,instructor,male,1,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,physics,tt,female,2,CM,y
51,UP,University of Portland,Oregon,n,west,pacific,4250,medium,PUI,physics,tt,male,3,CM,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,biology,tt,female,12,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,biology,tt,male,15,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,biology,instructor,female,6,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,biology,instructor,male,4,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,chemistry,tt,female,2,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,chemistry,tt,male,13,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,chemistry,instructor,female,6,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,chemistry,instructor,male,4,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,engineering,tt,female,14,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,engineering,tt,male,68,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,engineering,instructor,female,2,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,engineering,instructor,male,4,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,math,tt,female,5,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,math,tt,male,11,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,math,instructor,female,7,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,math,instructor,male,2,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,physics,tt,female,2,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,physics,tt,male,9,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,physics,instructor,female,0,SA,y
37,URI,University of Rhode Island,Rhode Island,n,northeast,new_england,18000,large,R2,physics,instructor,male,5,SA,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,biology,tt,female,8,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,biology,tt,male,16,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,biology,instructor,female,2,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,biology,instructor,male,5,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,chemistry,tt,female,6,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,chemistry,tt,male,13,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,chemistry,instructor,female,1,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,chemistry,instructor,male,2,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,comp_sci,tt,female,2,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,comp_sci,tt,male,18,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,comp_sci,instructor,female,0,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,comp_sci,instructor,male,5,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,engineering,tt,female,30,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,engineering,tt,male,91,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,engineering,instructor,female,2,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,engineering,instructor,male,7,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,math,tt,female,4,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,math,tt,male,20,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,math,instructor,female,3,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,math,instructor,male,2,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,physics ,tt,female,4,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,physics ,tt,male,48,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,physics ,instructor,female,1,dg,y
119,Rochester,University of Rochester,New York,n,northeast,mid_atlantic,11100,large,R1,physics ,instructor,male,0,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,biology,instructor,female,7,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,biology,instructor,male,6,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,biology,tt,female,6,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,biology,tt,male,6,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,chemistry,instructor,female,7,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,chemistry,instructor,male,10,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,chemistry,tt,female,1,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,chemistry,tt,male,2,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,engineering,tt,female,11,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,engineering,tt,male,20,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,engineering,instructor,female,2,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,engineering,instructor,male,5,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,math,tt,female,8,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,math,tt,male,6,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,math,instructor,female,2,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,math,instructor,male,5,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,physics ,instructor,female,2,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,physics ,instructor,male,5,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,physics ,tt,female,1,dg,y
78,USDiego,University of San Diego,California,n,west,pacific,8200,medium,R2,physics ,tt,male,6,dg,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,biology,tt,female,3,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,biology,tt,male,9,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,biology,instructor,female,3,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,biology,instructor,male,1,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,chemistry,tt,female,1,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,chemistry,tt,male,11,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,chemistry,instructor,female,1,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,chemistry,instructor,male,1,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,comp_sci,tt,female,0,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,comp_sci,tt,male,8,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,comp_sci,instructor,female,1,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,comp_sci,instructor,male,1,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,engineering,tt,female,10,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,engineering,tt,male,33,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,engineering,instructor,female,0,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,engineering,instructor,male,0,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,math,tt,female,8,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,math,tt,male,15,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,math,instructor,female,8,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,math,instructor,male,3,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,physics ,tt,female,1,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,physics ,tt,male,6,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,physics ,instructor,female,2,CM,y
75,UofSA,University of South Alabama,Alabama,n,south,e_s_central,9050,medium,R2,physics ,instructor,male,1,CM,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,biology,instructor,female,3,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,biology,instructor,male,1,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,biology,tt,female,2,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,biology,tt,male,11,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,chemistry,instructor,female,0,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,chemistry,instructor,male,1,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,chemistry,tt,female,1,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,chemistry,tt,male,10,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,comp_sci,instructor,female,0,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,comp_sci,instructor,male,1,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,comp_sci,tt,female,1,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,comp_sci,tt,male,3,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,math,instructor,female,7,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,math,instructor,male,3,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,math,tt,female,1,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,math,tt,male,6,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,physics,instructor,female,0,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,physics,instructor,male,1,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,physics,tt,female,0,ALL,y
1,USD,University of South Dakota,South Dakota,y,midwest,w_n_central,10000,large,R2,physics,tt,male,5,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,biology,instructor,male,11,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,biology,instructor,female,7,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,biology,tt,female,16,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,biology,tt,male,27,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,chemistry,instructor,male,6,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,chemistry,instructor,female,9,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,chemistry,tt,female,2,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,chemistry,tt,male,22,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,comp_sci,instructor,male,7,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,comp_sci,instructor,female,5,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,comp_sci,tt,female,3,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,comp_sci,tt,male,23,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,math,instructor,male,10,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,math,instructor,female,5,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,math,tt,female,4,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,math,tt,male,29,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,physics,instructor,male,4,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,physics,instructor,female,1,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,physics,tt,female,3,ALL,y
4,USF,University of South Florida,Florida,n,south,s_atlantic,40000,large,R1,physics,tt,male,21,ALL,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,biology,tt,female,3,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,biology,tt,male,17,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,biology,instructor,female,5,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,biology,instructor,male,2,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,chemistry,tt,female,2,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,chemistry,tt,male,8,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,chemistry,instructor,female,2,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,chemistry,instructor,male,1,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,comp_sci,tt,female,2,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,comp_sci,tt,male,5,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,comp_sci,instructor,female,0,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,comp_sci,instructor,male,2,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,engineering,tt,female,2,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,engineering,tt,male,19,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,engineering,instructor,female,2,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,engineering,instructor,male,2,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,math,tt,female,4,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,math,tt,male,8,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,math,instructor,female,3,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,math,instructor,male,1,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,physics,tt,female,1,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,physics,tt,male,8,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,physics,instructor,female,0,dg,y
9,USM,University of Southern Mississippi,Mississippi,n,south,e_s_central,15000,large,R1,physics,instructor,male,1,dg,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,biology,tt,female,6,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,biology,tt,male,3,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,biology,instructor,female,4,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,biology,instructor,male,2,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,chemistry,tt,female,2,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,chemistry,tt,male,9,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,chemistry,instructor,female,1,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,chemistry,instructor,male,4,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,comp_sci,tt,female,2,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,comp_sci,tt,male,9,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,comp_sci,instructor,female,2,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,comp_sci,instructor,male,4,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,engineering,tt,female,4,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,engineering,tt,male,22,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,engineering,instructor,female,4,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,engineering,instructor,male,7,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,math,tt,female,4,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,math,tt,male,14,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,math,instructor,female,8,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,math,instructor,male,9,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,physics ,tt,female,0,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,physics ,tt,male,5,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,physics ,instructor,female,0,ALL,y
69,UVT,University of Vermont,Vermont,n,northeast,new_england,13000,large,R2,physics ,instructor,male,4,ALL,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,biology,tt,male,28,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,biology,tt,female,20,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,biology,instructor,male,0,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,biology,instructor,female,0,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,chemistry,tt,male,33,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,chemistry,tt,female,8,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,chemistry,instructor,male,2,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,chemistry,instructor,female,4,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,comp_sci,tt,male,57,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,comp_sci,tt,female,19,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,comp_sci,instructor,male,4,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,comp_sci,instructor,female,4,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,engineering,tt,male,32,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,engineering,tt,female,5,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,engineering,instructor,male,1,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,engineering,instructor,female,2,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,math,tt,male,30,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,math,tt,female,7,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,math,instructor,male,0,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,math,instructor,female,0,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,math,tt,male,12,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,math,tt,female,2,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,math,instructor,male,0,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,math,instructor,female,0,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,physics,tt,male,37,NS,y
45,UW,University of Washington ,Washington,n,west,pacific,46000,large,R1,physics,tt,female,10,NS,y
